Survey Request ID,Survey Request Created At,Survey Request Dispatch At,Person ID,Person Created At,Latest Event,Latest Event Timestamp,Survey Response ID,Survey Response Score,Survey Response Comment,Survey Response Created At,API,Channel,application_id,assignee_name,conversation_id,customer_id,internal_case_tags,product_type
3868357442,2023-03-20 18:58:56,2023-03-20 18:58:56,1286107579,2023-03-21 17:59:50,responded,2023-03-21 19:36:23,294652822.0,8.0,Avoid PDF it was a Struggle for Me even after I paid,2023-03-01 13:29:06,Yes,Email,5878151,Jeffrey Struening,ba5b3799-0a85-4bbc-ba23-fe34fe,61294737,"[""EST"", ""Umbrella Only"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""75216"", ""Price Ranges"", ""Segment 5"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3850612576,2023-03-08 19:23:25,2023-03-23 13:14:28,1311972365,2023-03-14 18:50:02,responded,2023-03-22 19:57:07,292004352.0,10.0,Great customer service. Very responsive to our inquiries and requests for help.,2023-03-22 19:57:06,Yes,Email,6190041,Logan Toomey,7cb46d62-60f5-42bd-a3f0-9b77b4,63369263,"[""CST"", ""Umbrella Only"", ""tempcovg"", ""Manual Calls"", ""Action: Issue Requirements"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""Price Ranges"", ""CE 2"", ""Segment 6"", ""251604"", ""APS Received"", ""NoSEcall"", ""Final Review"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF""]",life
3858171670,2023-03-10 19:46:25,2023-03-10 19:46:25,1313128955,2023-03-09 13:50:50,responded,2023-03-10 19:53:46,293476132.0,9.0,Very nice to deal with with great prices,2023-03-09 15:42:25,Yes,Email,6324386,Rachel Werz,effd08d5-f975-4924-a186-65e1be,59865306,"[""Action: Reply to email"", ""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""No Med Feed"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""Price Ranges"", ""Segment 5"", ""Action: Collateral Assignment"", ""DST to Sales"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3856625741,2023-03-21 18:38:27,2023-03-17 18:38:19,1314850071,2023-03-17 18:40:30,responded,2023-03-17 19:02:53,293052524.0,7.0,Thank you,2023-03-17 18:39:27,Yes,Email,6269089,Colin N,05154671-08bd-4c60-b22d-476cfd,62284491,"[""EST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""offer_POC_qc"", ""NewReq"", ""UWA APS"", ""Start_75216"", ""CS: AOTA Primer"", ""Price Ranges"", ""81373"", ""CE 2"", ""Segment 9"", ""MTR"", ""251604"", ""APS Received"", ""NoSEcall"", ""Final Review"", ""PAL+"", ""Action: PAL+"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile"", ""FE-Eligible""]",life
3853259777,2023-03-28 18:13:13,2023-03-28 16:16:35,1005569530,2023-03-27 16:48:18,responded,2023-03-23 19:30:09,291596064.0,10.0,The experience was smooth and I got a rate that was highly competitive,2023-03-27 21:48:56,Yes,Email,5452466,Logan Toomey,1b4d82e5-e274-4482-875b-7e9e67,49612193,"[""EST"", ""Umbrella Only"", ""spousal"", ""tempcovg"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""150211"", ""152959"", ""CS: AOTA Primer"", ""MTR"", ""251604"", ""Action: Temporary Coverage""]",life
3864167059,2023-03-14 12:53:25,2023-03-13 20:00:22,1088813103,2023-03-13 20:00:22,responded,2023-03-13 23:35:39,294691458.0,9.0,The process is complicated,2023-03-13 23:35:38,Yes,Email,5966042,Jeffrey Struening,dd888734-55a6-4659-bc09-455258,52466026,"[""PST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""JVReview"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""Action: 5K+"", ""auto_generate"", ""NewReq"", ""UWA APS"", ""Start_75216"", ""AIG DocFast"", ""UW12+"", ""SE+14"", ""CS: AOTA Primer"", ""EHR"", ""Price Ranges"", ""81373"", ""CE 1"", ""CE 2"", ""Segment 10"", ""251604"", ""APS Received"", ""Final Review""]",life
3848883318,2023-03-09 13:40:27,2023-03-09 13:21:31,1099559583,2023-03-09 13:40:27,responded,2023-03-09 13:41:09,291209720.0,8.0,easy and affordable,2023-03-09 13:41:09,Yes,Email,5779130,Tripp Ray,8715f7df-b725-4317-97be-455e05,38248803,"[""PST"", ""Umbrella Only"", ""spousal"", ""DR Approved Better Than Applied"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Q'd DV 2nd call"", ""Success: Q'd Pilot"", ""Action: Horizon"", ""Horizon"", ""NewReq"", ""Start_75216"", ""Action: Horizon Offer Sent"", ""75216"", ""UpdtMlstn"", ""Term Upsell Test"", ""CE 2"", ""Banner AU Interview Incomplete"", ""Banner AU HIPAA Incomplete"", ""NoSEcall"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF""]",life
3870687645,2023-03-07 19:15:49,2023-03-07 19:15:49,747408395,2021-12-15 16:57:00,responded,2023-03-07 18:13:23,294392823.0,7.0,Ease of doing business.,2023-03-09 21:21:56,Yes,Email,4177486,Michelle Arc,7d018920-eb43-40db-9f0b-d11725,22782550,"[""CST"", ""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""AAA reviewed"", ""150211"", ""152959"", ""75216"", ""Price Ranges"", ""Segment 6"", ""MTR"", ""Continue Online Started"", ""Added to dialer""]",life
3855982131,2023-03-22 18:51:10,2023-03-22 18:51:10,1265758676,2023-03-16 12:08:00,responded,2023-03-21 22:46:38,293019824.0,9.0,Great customer service and easy to use.,2023-03-16 13:19:04,Yes,Email,6291693,Kevin Monroy,36dc6f56-f16e-4b92-889d-d1dece,63777415,"[""Action: Reply to email"", ""CST"", ""Umbrella Only"", ""spousal"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""Action: Horizon"", ""Action: Horizon Offer Sent"", ""75216"", ""SE_timer"", ""Term Upsell Test"", ""Segment 6"", ""Complex Health User"", ""Banner AU Interview Complete"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF"", ""CO:Complex profile""]",life
3854026416,2023-03-08 19:38:42,2023-03-08 19:34:22,1325174067,2023-03-08 19:34:22,responded,2023-03-08 21:15:29,293042159.0,6.0,"Good price, efficient proessimg, friendly support.",2023-03-08 21:15:28,Yes,Email,6125999,Customer_Engagement_,82e0c43f-da72-4d7c-9390-eb640f,63099065,"[""Umbrella Only"", ""Changeover"", ""DR Approved Better Than Applied"", ""Action: DRs to Process"", ""DR Policy Released in eDelivery"", ""auto_generate"", ""Success: Q'd Pilot"", ""DR Fwd to CM"", ""Action: assign SE 1k+"", ""NewReq"", ""AIG DocFast"", ""SE+14"", ""Term Upsell Test"", ""MTR"", ""NoSEcall"", ""Final Review""]",life
3867885593,2023-03-28 18:13:13,2023-03-28 20:39:42,1131009601,2023-03-29 16:33:53,responded,2023-03-27 16:49:43,294577056.0,9.0,"People were very helpful and kept me updated .
No stress with the process.",2023-03-31 14:01:40,Yes,Email,5849084,Em Hickmon,8bc58173-603b-4bc5-965d-ed2ca5,56029812,"[""CST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""Start_75216"", ""152959"", ""CS: AOTA Primer"", ""CE 2"", ""251604"", ""Action: Temporary Coverage""]",life
3862611130,2023-03-31 15:48:10,2023-03-10 19:46:25,1308910142,2023-03-31 15:48:10,responded,2023-03-31 17:57:24,293506660.0,9.0,Great experience,2023-03-31 17:56:36,Yes,Email,4612625,Allan Isla,57e3a999-255f-449f-bd28-b9483f,50021089,"[""CST"", ""Umbrella Only"", ""Action: DI Call Out"", ""Action: Pitch Term""]",life
3857010297,2023-03-22 18:49:18,2023-03-08 19:23:25,1131352259,2023-03-15 18:59:01,responded,2023-03-17 22:46:16,293185763.0,6.0,It was quick and a great life insurance experience.,2023-03-16 17:00:58,Yes,Email,3699058,Waynette Holman,8cf7be54-58cc-4985-a5d5-6c1b30,48131427,"[""CST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""No Med Feed"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""Price Ranges"", ""Segment 6"", ""Coverage Help Requested"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3862854583,2023-03-14 18:25:10,2023-03-14 18:25:10,842105042,2023-03-01 13:15:04,responded,2023-03-01 15:41:17,292798155.0,7.0,The process is complicated,2023-03-01 15:40:37,Yes,Email,3823706,Jamie McFadyen,f8d9fed0-0e94-45a7-ab38-f6b09f,32039369,"[""EST"", ""Umbrella Only"", ""QCed"", ""DR Count DRs Processed"", ""BuySell"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""Action: VIP"", ""FU: Not a Good Time"", ""DR AOTA"", ""APSTest"", ""DS application"", ""Adv Review"", ""Action: No Automations"", ""Carrier Grow"", ""FU: Not a Good Time 2"", ""CXUW"", ""NewReq"", ""BizPiolicy"", ""CS: AOTA Primer"", ""Price Ranges"", ""App Correction"", ""FT"", ""UWIR"", ""ReqHO"", ""CE 2"", ""Segment 10"", ""Action: Concierge Only"", ""Action: DS Policy"", ""MTR"", ""251604"", ""APS Received"", ""Final Review""]",life
3854004769,2023-03-22 18:44:39,2023-03-28 16:16:35,1162355348,2023-03-28 16:16:35,responded,2023-03-28 20:55:21,292863920.0,7.0,Thank you,2023-03-27 18:22:03,Yes,Email,5678116,Logan Toomey,fc0f139b-91cf-4476-b91d-bcd381,54749898,"[""CST"", ""Umbrella Only"", ""Why"", ""Action: Await Placement"", ""Manual Calls"", ""FU: Need More Time"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""CX: Audited"", ""offer_POC_qc"", ""FU: Need More Time 6"", ""No Prices Online"", ""NewReq"", ""Term Upsell Test"", ""NoSEcall"", ""PAL+"", ""Action: PAL+""]",life
3851606440,2023-03-10 15:15:14,2023-03-10 15:15:14,1070762778,2023-03-10 15:15:14,responded,2023-03-10 16:33:03,291933188.0,7.0,This was a very easy process and I got what I wanted,2023-03-10 22:39:29,Yes,Email,4086477,Lori Resnick,bdfaf50c-0312-4a86-8f5b-1653be,49481075,"[""EST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Carrier Grow"", ""Start_75216"", ""152959"", ""Price Ranges"", ""Term Upsell Test"", ""Segment 9"", ""NoSEcall"", ""Added to dialer""]",life
3854662041,2023-03-24 14:42:36,2023-03-27 13:53:08,1235655078,2023-03-24 19:54:08,responded,2023-03-24 13:16:40,292230691.0,8.0,Satisfied with the handling of the policy with customer service,2023-03-23 18:27:31,Yes,Email,5270612,Ajeeah Boykin,ff639f65-3ae5-4fce-825f-964d5f,54117484,"[""PST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: New BHAU"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 6"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3867355580,2023-03-20 15:39:21,2023-03-20 15:39:21,1077041421,2023-03-20 18:55:03,responded,2023-03-20 19:05:50,294821331.0,5.0,Excellent service,2023-03-20 15:50:26,Yes,Email,4623174,Logan Toomey,a2036aae-aa40-4f68-82f4-554dd1,35203713,"[""CST"", ""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""FU: Need More Time"", ""auto_generate"", ""CX 24"", ""FU: Need More Time 2"", ""Action: assign SE 1k+"", ""NewReq"", ""Price Ranges"", ""Term Upsell Test"", ""Segment 11"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile"", ""FE-Eligible""]",life
3863269301,2023-03-31 20:58:29,2023-03-31 17:37:43,1197736018,2023-03-29 16:33:53,responded,2023-03-28 18:55:49,294826298.0,5.0,"Great service , very pleasant associates , could not expect better attention !",2023-04-03 12:43:48,Yes,Email,3700978,Shaunte Hobgood,cb7bc761-e20a-4926-a645-c26246,43066055,"[""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""FU: No Contact"", ""AU"", ""No Med Feed"", ""AU: BH RUW"", ""AUBH"", ""FU: No Contact 1"", ""DR BH AU Payment via DocuSign"", ""Price Ranges"", ""CE 2"", ""Segment 5"", ""Segment 7"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile"", ""57BE5E""]",life
3873030663,2023-03-10 13:28:15,2023-03-10 13:28:15,858206362,2023-03-10 13:28:15,responded,2023-03-20 19:05:50,295135099.0,9.0,The ease of signing up and attentiveness of the professionals.,2023-03-10 14:02:21,Yes,Email,5147834,Jamie McFadyen,a2036aae-aa40-4f68-82f4-554dd1,42206039,"[""Umbrella Only"", ""Action: Await Placement"", ""FU: Need More Time"", ""DR Policy Released in eDelivery"", ""FU: No Contact"", ""AU"", ""Action: AU"", ""No Med Feed"", ""FU: No Contact 1"", ""FU: Need More Time 2"", ""152959"", ""Term Upsell Test"", ""Agent Unavailable Safety Net""]",life
3847189105,2023-03-01 19:22:58,2023-03-01 19:22:58,1205130903,2023-03-01 19:34:38,responded,2023-03-01 21:14:42,291295424.0,10.0,Very easy experience. Was a better quote than two other providers.,2023-03-02 01:22:51,Yes,Email,6243727,Kacey Trostle,3df10160-d1ee-46a0-a703-e8f0fe,57645880,"[""EST"", ""Umbrella Only"", ""tempcovg"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""150211"", ""152959"", ""Price Ranges"", ""Term Upsell Test"", ""Segment 5"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3846238599,2023-03-15 18:58:32,2023-03-15 18:58:32,1155521264,2023-03-23 13:14:28,responded,2023-03-23 13:20:22,291281423.0,8.0,Great price and great customer service,2023-03-22 19:57:06,Yes,Email,6055407,Calvin Ray,fb39b64d-463b-44d9-a733-b0eebe,56661911,"[""EST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""DR Approved & Released"", ""offer_POC_qc"", ""NewReq"", ""Term Upsell Test"", ""CE 2"", ""Segment 6"", ""Complex Health User"", ""NoSEcall"", ""PAL+"", ""Action: PAL+"", ""Added to dialer""]",life
3861273028,2023-03-10 19:16:56,2023-03-10 20:18:24,988961816,2023-03-10 19:16:56,responded,2023-03-10 20:24:14,294035669.0,8.0,I work in the life insurance industry (and formerly new business and application intake) so I know how potentially arduous the process can be. This was not the case here.  I had approval same day I applied and signed my policy docs later in the week to get it inforce all from my phone.,2023-03-10 20:24:14,Yes,Email,6123972,Customer_Engagement_,bdfaf50c-0312-4a86-8f5b-1653be,43612714,"[""Action: Reply to email"", ""EST"", ""Umbrella Only"", ""spousal"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""Action: AU BH Accepted"", ""AUBH"", ""75216"", ""Price Ranges"", ""Segment 6"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3852895625,2023-03-22 18:49:18,2023-03-15 18:58:32,1284161855,2023-03-15 18:58:31,responded,2023-03-23 13:20:22,292016246.0,6.0,If you change your policy from $300k to $400k or change the level term life from 20 yrs to 30 yrs or by versa. They take super long time to change in their banner life system. I called in Policygenius to cancel the policy. But this takes for ever to cancel. I had bad experience with this. I decided to go for AAA. It’s a little pricey but it’s not go 3rd party company. Imagine if something happened to you and your beneficiary have to go through the mess and try to get the money from them. This is 10 ot of 10 don’t buy through 3rd party company. It’s cheaper but…..,2023-03-16 17:00:58,Yes,Email,5021843,Maxine Wydrzynski,fb39b64d-463b-44d9-a733-b0eebe,52311440,"[""Action: Reply to sms"", ""EST"", ""Umbrella Only"", ""Manual Calls"", ""Action: New Offer"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Horizon"", ""Horizon"", ""SE_timer"", ""Segment 6"", ""Complex Health User"", ""Banner AU Offer Accepted"", ""Banner AU Interview Complete"", ""Action: Banner AU Offer Accepted"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF"", ""CO:Complex profile""]",life
3856732027,2023-03-03 22:00:22,2023-03-02 20:12:10,1151368196,2023-03-02 20:12:10,responded,2023-03-04 00:07:31,293053914.0,8.0,Easy to use.  High touch customer service without being pushy.,2023-03-02 18:23:10,Yes,Email,5253625,Gregory Lyons,4112a905-197d-424e-8c73-4062c3,48873605,"[""EST"", ""Umbrella Only"", ""Final Expense"", ""Action: New FE App"", ""Manual Calls"", ""Action: FU Call"", ""No Med Feed"", ""Price Ranges"", ""Action: MOO GIWL"", ""Segment 11"", ""Complex Health User""]",life
3852671551,2023-03-30 13:20:41,2023-03-31 20:58:29,1309993429,2023-03-29 16:33:53,responded,2023-03-31 21:46:05,292351947.0,10.0,Great customer service enabling easy shopping and comparison of options. All my questions were answered thoroughly and well by the team.,2023-03-31 21:46:05,Yes,Email,5163931,Logan Toomey,c826d70b-52e5-43ee-84a5-2a102b,60562117,"[""MST"", ""Umbrella Only"", ""spousal"", ""Non-Med"", ""DR Approved Better Than Applied"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""FU: No Contact"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""FU: No Contact 7"", ""150211"", ""Trans Nonmed"", ""SE+14"", ""Trans Pt2 Pilot"", ""Trans Pt2 Complete"", ""Price Ranges"", ""Term Upsell Test"", ""Segment 5"", ""NoSEcall""]",life
3863623032,2023-03-31 15:48:10,2023-03-31 15:48:10,1004568684,2023-03-10 19:46:24,responded,2023-03-31 17:57:24,293461539.0,9.0,Very nice to deal with with great prices,2023-03-31 17:56:36,Yes,Email,5738795,Ben Tew,57e3a999-255f-449f-bd28-b9483f,53144918,"[""Action: Reply to email"", ""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""No Med Feed"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""Price Ranges"", ""Segment 5"", ""Action: Collateral Assignment"", ""DST to Sales"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3870434309,2023-03-01 13:09:45,2023-03-01 13:09:45,1114339288,2023-03-20 18:58:56,responded,2023-03-01 13:29:13,295033995.0,7.0,Easy to understand and complete. Super helpful agents,2023-03-20 15:50:26,Yes,Email,5612504,Kevin Monroy,95d4d93a-98b0-4a57-a550-7d6d89,49812929,"[""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 5"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3864957109,2023-03-08 19:34:22,2023-03-14 18:51:39,1224761415,2023-03-08 19:34:22,responded,2023-03-08 21:15:29,294408161.0,8.0,Already recommended a few people. This was a good process.,2023-03-08 21:03:57,Yes,Email,5063261,Gregory Lyons,82e0c43f-da72-4d7c-9390-eb640f,59556611,"[""EST"", ""Umbrella Only"", ""Action: DI Call Out"", ""Action: Pitch Term""]",life
3844483222,2023-03-09 14:03:26,2023-03-09 14:03:26,1094425195,2023-03-09 14:03:26,responded,2023-03-09 15:37:10,291644316.0,7.0,"It took too long and i had to repeat several different ""forms/information"" until we finally did get the policy complete. It was a big policy so i get covering details, but i feel the process was cumbersome.",2023-03-09 15:37:09,Yes,Email,4580517,Keenan Nessl,00e331b0-f424-49d5-86e5-0aa930,46024298,"[""Action: Reply to sms"", ""EST"", ""Umbrella Only"", ""spousal"", ""Manual Calls"", ""FU: Need More Time"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Q'd DV 2nd call"", ""Success: Q'd Pilot"", ""Action: Horizon"", ""FU: Need More Time 2"", ""Policy Ready"", ""NewReq"", ""Action: Horizon Offer Sent"", ""75216"", ""CS: AOTA Primer"", ""81373"", ""CE 2"", ""Segment 1"", ""Complex Health User"", ""Banner AU Interview Complete"", ""251604"", ""NoSEcall"", ""Added to dialer""]",life
3875969259,2023-03-07 19:15:49,2023-03-07 16:32:28,1328853846,2021-12-15 16:57:00,responded,2023-03-07 18:13:23,295813565.0,8.0,Thorough and simple. Quick and easy!,2023-03-06 15:04:38,Yes,Email,5617649,Ben Tew,7d018920-eb43-40db-9f0b-d11725,46652208,"[""Umbrella Only"", ""tempcovg"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Q'd DV 2nd call"", ""Success: Q'd Pilot"", ""Action: Horizon"", ""Success: Q'dMF"", ""NewReq"", ""Start_75216"", ""Banner AU Interview Complete"", ""Action: Temporary Coverage"", ""Action: Riders"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF""]",life
3873083239,2023-03-02 13:01:50,2023-03-02 12:53:21,1181866361,2023-03-02 13:01:50,responded,2023-03-02 16:42:59,294571228.0,9.0,Very professional  the rep great knowledge  of benefits offer very satisfying  my questions,2023-03-03 14:25:28,Yes,Email,5631768,Josh Dunn,826e9085-f5e2-4c7c-ad33-ce317b,47631100,"[""EST"", ""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""CX 24"", ""NewReq"", ""Start_75216"", ""150211"", ""152959"", ""Price Ranges"", ""UWIR"", ""ReqHO"", ""Term Upsell Test"", ""CE 2"", ""Segment 5"", ""MTR"", ""NoSEcall"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3866226074,2023-03-27 13:53:08,2023-03-27 16:48:18,1212892596,2023-03-22 18:44:39,responded,2023-03-24 21:17:33,294620016.0,9.0,Easy to understand and complete. Super helpful agents,2023-03-27 21:48:56,Yes,Email,5360660,Allan Isla,8a23f75b-90df-40ec-a71a-942dfa,54561161,"[""EST"", ""Umbrella Only"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Horizon"", ""Horizon"", ""SE_timer"", ""Price Ranges"", ""Segment 1"", ""Coverage Help Requested"", ""Banner AU Offer Accepted"", ""Banner AU Interview Complete"", ""Action: Banner AU Offer Accepted"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF""]",life
3844919491,2023-03-01 19:34:38,2023-03-02 12:53:21,1096570265,2019-01-09 16:27:23,responded,2023-03-01 19:41:15,291291497.0,8.0,I really like the updates received throughout the process since sometimes there are several days that go by without any meaningful traction,2023-03-01 21:14:41,Yes,Email,4973531,Beth Caporaso,f0879394-65f9-448b-99d0-434ebb,52590717,"[""EST"", ""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""CX 24"", ""NewReq"", ""Start_75216"", ""150211"", ""152959"", ""Price Ranges"", ""UWIR"", ""ReqHO"", ""Term Upsell Test"", ""CE 2"", ""Segment 5"", ""MTR"", ""NoSEcall"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3847217936,2023-03-16 18:50:28,2023-03-16 19:08:17,975161089,2023-03-17 12:40:09,responded,2023-03-17 20:28:59,291704898.0,6.0,Love it! Made shopping and comparing easy and stress free. I likely wouldnt have made it past certain steps without the right amount of persistence and nudges along the way.,2023-03-16 16:10:59,Yes,Email,6361420,Kathy Nguyen,1a0f135d-9adb-443a-a4f2-7fc0e9,45589544,"[""EST"", ""Umbrella Only"", ""spousal"", ""tempcovg"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""New Offer - Feed Update"", ""Success: Q'd Pilot"", ""NewReq"", ""Start_75216"", ""CS: AOTA Primer"", ""Price Ranges"", ""251604"", ""NoSEcall"", ""Action: Temporary Coverage"", ""PAL+"", ""Action: PAL+"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3842508866,2023-03-27 13:53:08,2023-03-24 19:54:08,1220556095,2023-03-24 16:17:35,responded,2023-03-24 21:17:33,290841762.0,8.0,Easy to use.  High touch customer service without being pushy.,2023-03-27 18:22:03,Yes,Email,5626761,Colin N,1b4d82e5-e274-4482-875b-7e9e67,53455079,"[""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""DR Policy Released in DS"", ""AU"", ""Action: AU"", ""DR Upsell Accepted"", ""No Med Feed"", ""offer_POC_qc"", ""AU Knockout"", ""CS: PI f/u 1"", ""NewReq"", ""CMCSE"", ""Term Upsell Test"", ""MTR"", ""PAL+"", ""Action: PAL+""]",life
3843544570,2023-03-24 12:39:09,2023-03-24 12:39:09,843238387,2023-03-23 13:14:28,responded,2023-03-22 19:57:07,290844821.0,9.0,"Great service , very pleasant associates , could not expect better attention !",2023-03-23 13:00:58,Yes,Email,5055494,Keenan Nessl,2f1fe1cc-7df0-4cac-928f-29cd03,33709021,"[""PST"", ""Umbrella Only"", ""Action: Urgent!"", ""Manual Calls"", ""Action: Client Response Received"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Horizon"", ""Horizon"", ""SE_timer"", ""Price Ranges"", ""Segment 9"", ""Banner AU Offer Accepted"", ""Banner AU Interview Complete"", ""Action: Banner AU Offer Accepted"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF"", ""CO:Complex profile""]",life
